FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,Cbound,jitter
91636545,91891799,(17#)359/2,91636547,361859.629,91861770,1560316.178,91891799,2.654509,91861770,11.42108362,91764083,548817.528621,4.020999267,91636547,2.624441,91861770,11.413547,91636547,2.523117,0.000402
91891800,92147054,(17#)180,91891804,362757.225,91891800,1500862.092,92147051,2.654507,91891800,10.98269751,92019338,550176.868052,4.020995223,91891829,2.624499,91891800,10.994130,91891829,2.523351,0.000401
92147055,92402309,(19#)19/2,92147059,363654.526,92147055,1593079.000,92402281,2.654505,92147055,11.62872880,92274594,551536.127065,4.020993427,92147059,2.624557,92147055,11.609381,92147059,2.523588,0.000400
92402310,92657564,(17#)181,92402314,364551.596,92402310,1516712.286,92657519,2.654503,92402310,11.04403487,92529849,552894.836158,4.020990437,92402341,2.624616,92520120,11.070875,92402314,2.523824,0.000402
92657565,92912819,(17#)363/2,92657567,365448.388,92657565,1511996.517,92912789,2.654501,92657565,10.98266997,92785104,554253.112554,4.020987106,92659907,2.624674,92657565,10.994343,92659907,2.524057,0.000401
92912820,93168074,(17#)182,92912822,366344.950,92912820,1515705.912,93168073,2.654498,92912820,10.98266085,93040359,555610.816310,4.020982417,92912851,2.624731,93002910,10.995094,92912822,2.524288,0.000400
93168075,93423329,(17#)365/2,93168076,367241.255,93168075,1540814.430,93423329,2.654496,93168075,11.13733700,93295615,556968.443543,4.020979952,93168091,2.624788,93168075,11.148384,93168091,2.524520,0.000399
93423330,93678584,(17#)183,93423349,368137.352,93573480,1552909.084,93678581,2.654494,93573480,11.18141814,93550870,558325.389514,4.020975331,93423349,2.624845,93573480,11.206106,93423349,2.524751,0.000398
93678585,93933839,(17#)367/2,93678593,369033.112,93858765,1551935.141,93933809,2.654492,93858765,11.14413651,93806125,559682.271793,4.020972997,93678593,2.624902,93858765,11.169178,93678593,2.524980,0.000397
93933840,94189094,(17#)184,93933878,369928.773,93933840,1603415.530,94189091,2.654490,93933840,11.50560677,94061380,561038.732843,4.020970361,93934889,2.624958,93933840,11.492663,93934889,2.525206,0.000396
94189095,94444349,(17#)369/2,94189103,370823.958,94189095,1573576.588,94444331,2.654487,94189095,11.26422119,94316636,562394.709725,4.020966967,94189103,2.625014,94189095,11.274958,94189103,2.525432,0.000395
94444350,94699604,(17#)185,94444351,371718.983,94444350,1581881.498,94699573,2.654485,94444350,11.29639546,94571891,563750.233797,4.020963037,94444351,2.625070,94444350,11.307037,94444351,2.525658,0.000394
94699605,94954859,(17#)371/2,94699607,372613.789,94699605,1571870.742,94954859,2.654483,94699605,11.19794282,94827146,565105.624661,4.020960841,94699607,2.625126,94699605,11.209194,94699607,2.525883,0.000393
94954860,95210114,(17#)186,94954862,373508.351,94954860,1598631.290,95210113,2.654481,94954860,11.36129882,95082401,566460.217851,4.020955643,94954883,2.625181,94954860,11.371078,94954883,2.526107,0.000392
95210115,95465369,(17#)373/2,95210117,374402.651,95210115,1553218.971,95465369,2.654479,95210115,11.01218262,95337657,567815.122689,4.020955308,95210117,2.625236,95210115,11.024574,95210117,2.526329,0.000391
95465370,95720624,(17#)187,95465374,375296.729,95570475,1566573.108,95720551,2.654477,95570475,11.06953354,95592912,569168.873920,4.020949444,95465389,2.625291,95570475,11.095889,95465389,2.526550,0.000390
95720625,95975879,(17#)375/2,95720633,376190.553,95720625,1556440.780,95975861,2.654475,95720625,10.98256231,95848167,570522.669941,4.020946530,95720633,2.625345,95720625,10.995281,95720633,2.526770,0.000389
95975880,96231134,(17#)188,95975881,377084.101,95975880,1594807.573,96231133,2.654473,95975880,11.22661026,96103422,571875.997513,4.020942928,95975881,2.625400,95975880,11.238145,95975881,2.526990,0.000388
96231135,96486389,(17#)377/2,96231167,377977.540,96231135,1621753.640,96486371,2.654470,96231135,11.38930566,96358677,573229.230136,4.020941252,96231167,2.625454,96231135,11.391659,96231167,2.527207,0.000390
96486390,96741644,(17#)189,96486398,378870.551,96711615,1573285.676,96741613,2.654468,96711615,10.99998859,96613933,574581.689473,4.020936735,96486409,2.625507,96711615,11.027323,96486409,2.527424,0.000389
96741645,96996899,(17#)379/2,96741647,379763.368,96741645,1575390.640,96996877,2.654466,96741645,11.01165865,96869188,575933.908368,4.020933111,96741647,2.625561,96741645,11.024578,96741647,2.527640,0.000388
96996900,97252154,(19#)10,96996916,380656.037,96996900,1667558.110,97252153,2.654464,96996900,11.62854909,97124443,577286.049119,4.020931494,96996937,2.625614,96996900,11.609217,96996937,2.527854,0.000387
97252155,97507409,(17#)381/2,97252159,381548.343,97282185,1621481.077,97507391,2.654462,97282185,11.27767775,97379698,578637.603418,4.020928329,97252159,2.625666,97282185,11.302909,97252159,2.528068,0.000386
97507410,97762664,(17#)191,97507418,382440.489,97507410,1590671.040,97762663,2.654460,97507410,11.04060974,97634954,579988.906219,4.020925942,97507433,2.625719,97507410,11.053648,97507433,2.528280,0.000385
97762665,98017919,(17#)383/2,97762681,383332.394,97762665,1590151.833,98017901,2.654458,97762665,11.01131809,97890209,581339.282354,4.020919654,97762681,2.625771,97762665,11.024599,97762681,2.528492,0.000385
98017920,98273174,(17#)192,98017943,384224.065,98138040,1618241.916,98273143,2.654456,98138040,11.16762226,98145464,582690.039959,4.020918511,98017943,2.625823,98138040,11.194863,98017943,2.528702,0.000384
98273175,98528429,(17#)385/2,98273179,385115.408,98423325,1659222.644,98528401,2.654454,98423325,11.42084638,98400719,584040.213255,4.020915816,98273179,2.625875,98423325,11.414320,98273179,2.528911,0.000383
98528430,98783684,(17#)193,98528438,386006.602,98528430,1605414.968,98783677,2.654452,98528430,11.03996677,98655974,585389.886778,4.020912156,98528449,2.625926,98528430,11.053374,98528449,2.529119,0.000382
98783685,99038939,(17#)387/2,98783687,386897.510,98783685,1639781.980,99038939,2.654450,98783685,11.25032327,98911230,586739.232103,4.020908707,98783767,2.625978,98783685,11.262711,98783726,2.529326,0.000381
99038940,99294194,(17#)194,99038942,387788.219,99279180,1655183.178,99294187,2.654448,99279180,11.30545495,99166485,588088.280629,4.020905675,99042313,2.626029,99279180,11.320981,99042313,2.529535,0.000380
99294195,99549449,(17#)389/2,99294226,388678.786,99294195,1612264.225,99549449,2.654446,99294195,11.01081986,99421740,589436.992922,4.020902779,99294241,2.626080,99294195,11.024640,99294241,2.529741,0.000379
99549450,99804704,(17#)195,99549452,389568.925,99549450,1611792.144,99804697,2.654443,99549450,10.98243302,99676995,590785.215750,4.020898969,99549473,2.626131,99549450,10.996495,99549473,2.529945,0.000378
99804705,100059959,(17#)391/2,99804706,390458.912,99804705,1692401.736,100059937,2.654441,99804705,11.50539719,99932251,592133.468638,4.020897771,99804709,2.626181,99804705,11.492977,99804709,2.530148,0.000378
100059960,100315214,(17#)196,100059964,391348.696,100150050,1650463.167,100315157,2.654439,100150050,11.18579125,100187506,593481.088128,4.020894665,100060013,2.626231,100150050,11.238057,100060013,2.530350,0.000379
100315215,100570469,(17#)393/2,100315217,392238.208,100315215,1635416.138,100570441,2.654437,100315215,11.06754276,100442761,594828.134944,4.020890070,100315217,2.626281,100315215,11.081429,100315217,2.530554,0.000378
100570470,100825724,(17#)197,100570471,393127.507,100570470,1634856.512,100825667,2.654435,100570470,11.03871946,100698016,596175.244027,4.020888270,100570471,2.626331,100570470,11.052851,100570471,2.530754,0.000377
100825725,101080979,(17#)395/2,100825757,394016.687,100825725,1651365.164,101080961,2.654433,100825725,11.12501960,100953271,597521.614187,4.020883848,100825757,2.626380,100825725,11.138800,100825757,2.530953,0.000376
101080980,101336234,(17#)198,101081011,394905.525,101276175,1648194.027,101336233,2.654431,101276175,11.05961827,101208527,598867.838772,4.020880801,101082923,2.626429,101276175,11.089172,101082923,2.531153,0.000376
101336235,101591489,(17#)397/2,101336236,395794.050,101561460,1647447.386,101591467,2.654429,101561460,11.02692049,101463782,600213.769809,4.020878119,101336243,2.626478,101561460,11.056801,101336243,2.531352,0.000375
101591490,101846744,(17#)199,101591494,396682.436,101591490,1649554.488,101846741,2.654427,101591490,11.03811435,101719037,601559.066251,4.020873514,101591527,2.626527,101591490,11.052620,101591494,2.531548,0.000374
101846745,102101999,(19#)21/2,101846774,397570.680,101846745,1741656.731,102101971,2.654425,101846745,11.62837913,101974292,602904.879134,4.020874666,101848471,2.626575,101846745,11.609104,101848471,2.531745,0.000373
102102000,102357254,(17#)200,102102002,398458.515,102222120,1667140.004,102357239,2.654423,102222120,11.09441075,102229547,604249.352755,4.020869182,102102019,2.626624,102222120,11.140191,102102019,2.531941,0.000372
102357255,102612509,(17#)401/2,102357259,399346.216,102357255,1656385.437,102612481,2.654421,102357255,11.00986633,102484803,605593.914028,4.020866578,102357259,2.626671,102357255,11.024796,102357259,2.532134,0.000371
102612510,102867764,(17#)201,102612518,400233.714,102612510,1681391.947,102867757,2.654419,102612510,11.15129249,102740058,606937.722147,4.020861258,102612529,2.626720,102612510,11.165569,102612529,2.532330,0.000371
102867765,103123019,(17#)403/2,102867766,401120.941,102867765,1716814.329,103122997,2.654418,102867765,11.36102624,102995313,608282.024917,4.020861478,102867781,2.626767,102867765,11.373554,102867781,2.532521,0.000370
103123020,103378274,(17#)202,103123022,402007.971,103123020,1680057.737,103378271,2.654416,103123020,11.09324974,103250568,609625.296454,4.020857131,103124027,2.626814,103123020,11.108010,103124027,2.532712,0.000369
103378275,103633529,(17#)405/2,103378279,402894.772,103378275,1666926.175,103633477,2.654414,103378275,10.98230914,103505823,610968.628931,4.020855429,103378279,2.626862,103378275,10.997747,103378279,2.532904,0.000368
103633530,103888784,(17#)203,103633534,403781.359,103633530,1732468.163,103888783,2.654412,103633530,11.38905296,103761079,612311.017082,4.020849750,103633549,2.626908,103633530,11.393464,103633549,2.533093,0.000367
103888785,104144039,(17#)407/2,103888786,404667.704,103888785,1722097.513,104144009,2.654410,103888785,11.29607282,104016334,613653.831002,4.020849089,103888879,2.626956,103888785,11.310055,103888786,2.533284,0.000367
104144040,104399294,(17#)204,104144071,405553.935,104144040,1677927.754,104399293,2.654408,104144040,10.98228499,104271589,614995.948300,4.020846066,104144071,2.627002,104144040,10.998010,104144071,2.533471,0.000368
104399295,104654549,(17#)409/2,104399299,406439.753,104414310,1697738.078,104654549,2.654406,104414310,11.08629607,104526844,616337.501176,4.020841558,104399299,2.627048,104414310,11.117513,104399299,2.533660,0.000367
104654550,104909804,(17#)205,104654551,407325.434,104654550,1728469.272,104909803,2.654404,104654550,11.26386563,104782099,617679.278442,4.020840700,104654551,2.627094,104654550,11.278319,104654551,2.533845,0.000366
104909805,105165059,(17#)411/2,104909807,408210.909,104984880,1757456.318,105165059,2.654402,104984880,11.42062614,105037354,619020.451176,4.020838075,104909807,2.627140,104984880,11.415194,104909807,2.534033,0.000366
105165060,105420314,(17#)206,105165061,409096.157,105270165,1724753.829,105420311,2.654400,105270165,11.18102357,105292610,620360.826361,4.020832445,105165061,2.627186,105270165,11.212252,105165061,2.534216,0.000365
105420315,105675569,(17#)413/2,105420317,409981.193,105555450,1733859.703,105675569,2.654398,105555450,11.21296032,105547865,621701.658413,4.020831932,105420317,2.627231,105555450,11.244174,105420317,2.534402,0.000364
105675570,105930824,(17#)207,105675572,410866.022,105675570,1780854.111,105930787,2.654396,105675570,11.50520093,105803120,623041.674606,4.020828282,105678403,2.627277,105675570,11.493342,105678403,2.534586,0.000363
105930825,106186079,(17#)415/2,105930854,411750.704,106126020,1752224.948,106186037,2.654394,106126020,11.27738453,106058375,624381.397540,4.020824879,105930857,2.627322,106126020,11.307525,105930857,2.534767,0.000362
106186080,106441334,(17#)208,106186082,412634.990,106186080,1707225.109,106441273,2.654392,106186080,10.98222151,106313630,625720.942584,4.020822453,106186153,2.627367,106186080,10.998690,106186082,2.534951,0.000362
106441335,106696589,(17#)417/2,106441336,413519.172,106441335,1723371.401,106696589,2.654391,106441335,11.06237582,106568886,627059.917281,4.020818478,106441381,2.627411,106441335,11.078536,106441381,2.535130,0.000361
106696590,106951844,(19#)11,106696591,414403.087,106696590,1815395.754,106951841,2.654389,106696590,11.62821797,106824141,628399.138185,4.020818181,106696591,2.627456,106696590,11.609039,106696591,2.535311,0.000360
106951845,107207099,(17#)419/2,106951847,415286.821,107056950,1747234.222,107207099,2.654387,107056950,11.15801817,107079396,629737.296291,4.020813174,106951847,2.627500,107056950,11.198308,106951847,2.535492,0.000359
107207100,107462354,(17#)210,107207119,416170.396,107267160,1748046.171,107462339,2.654385,107267160,11.14369123,107334651,631075.573748,4.020811017,107207119,2.627544,107267160,11.176260,107207119,2.535668,0.000359
107462355,107717609,(17#)421/2,107462359,417053.646,107552445,1777584.487,107717609,2.654383,107552445,11.30518509,107589906,632413.252235,4.020807117,107462359,2.627588,107552445,11.324401,107462359,2.535847,0.000358
107717610,107972864,(17#)211,107717618,417936.756,107717610,1737433.905,107972863,2.654381,107717610,11.03472109,107845161,633751.209938,4.020807050,107717639,2.627632,107717610,11.051489,107717639,2.536026,0.000357
107972865,108228119,(17#)423/2,107972866,418819.606,107972865,1771320.136,108228083,2.654379,107972865,11.22621523,108100417,635087.990222,4.020801564,107972903,2.627675,107972865,11.242082,107972903,2.536199,0.000356
108228120,108483374,(17#)212,108228143,419702.337,108228120,1770513.433,108483373,2.654378,108228120,11.19749584,108355672,636425.034998,4.020799801,108228143,2.627718,108228120,11.213622,108228143,2.536376,0.000356
108483375,108738629,(17#)425/2,108483377,420584.715,108693585,1744147.548,108738611,2.654376,108693585,10.98860549,108610927,637761.535365,4.020796629,108483377,2.627762,108693585,11.022831,108483377,2.536552,0.000357
108738630,108993884,(17#)213,108738659,421467.047,108738630,1769038.255,108993883,2.654374,108738630,11.14130557,108866182,639097.739774,4.020793616,108738659,2.627805,108738630,11.157905,108738659,2.536727,0.000356
108993885,109249139,(17#)427/2,108993887,422348.983,108993885,1777032.757,109249139,2.654372,108993885,11.16827433,109121437,640433.708588,4.020791134,108993887,2.627847,108993885,11.184846,108993887,2.536897,0.000356
109249140,109504394,(17#)214,109249141,423230.798,109249140,1767740.773,109504363,2.654370,109249140,11.08672052,109376693,641769.555835,4.020789886,109249141,2.627890,109249140,11.103807,109249141,2.537071,0.000355
109504395,109759649,(17#)429/2,109504396,424112.422,109504395,1754711.500,109759627,2.654368,109504395,10.98212122,109631948,643104.417906,4.020784464,109504411,2.627932,109504395,10.999841,109504411,2.537243,0.000354
109759650,110014904,(17#)215,109759651,424993.806,109759650,1801244.981,110014873,2.654366,109759650,11.24997008,109887203,644439.835283,4.020784498,109759651,2.627975,109759650,11.266399,109759651,2.537415,0.000353
110014905,110270159,(17#)431/2,110014907,425875.000,110165055,1796817.603,110270117,2.654365,110165055,11.18547391,110142458,645774.103252,4.020779334,110014907,2.628017,110165055,11.229756,110019131,2.537586,0.000353
110270160,110525414,(17#)216,110270161,426755.980,110405295,1797376.055,110525407,2.654363,110405295,11.16723031,110397713,647108.766965,4.020778602,110271011,2.628058,110405295,11.201564,110271011,2.537754,0.000352
110525415,110780669,(17#)433/2,110525446,427636.866,110690580,1777135.542,110780641,2.654361,110690580,11.01608646,110652968,648442.252896,4.020772512,110525497,2.628100,110690580,11.051357,110525446,2.537923,0.000351
110780670,111035924,(17#)217,110780671,428517.324,110780670,1834072.043,111035923,2.654359,110780670,11.36077609,110908224,649776.479124,4.020772961,110780671,2.628141,110780670,11.376211,110780671,2.538091,0.000350
111035925,111291179,(17#)435/2,111035929,429397.697,111035925,1842377.890,111291161,2.654357,111035925,11.38881962,111163479,651109.576523,4.020768359,111035929,2.628183,111035925,11.395385,111035929,2.538259,0.000350
111291180,111546434,(17#)218,111291182,430277.854,111291180,1796857.806,111546433,2.654356,111291180,11.08470477,111418734,652442.619532,4.020765356,111291199,2.628224,111291180,11.102577,111291199,2.538427,0.000349
